Time(year-month-day h:m:s),Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Air temperature  (°C) ,Atmosphere (hpa),Relative humidity (%),Power (MW)
1/4/2019 22:15,0,0,0,-3272.8,1034.7,56.1,-0.04 
1/4/2019 22:30,0,0,0,-3272.5,1034.8,56.4,-0.04 
1/4/2019 22:45,0,56,0,-3272.4,1034.7,56.4,-0.04 
1/4/2019 23:00,0,0,0,-3272.2,1035,56.6,-0.04 
1/4/2019 23:15,0,0,0,-3272.1,1035.1,57.1,-0.04 
1/4/2019 23:30,0,0,0,-3272.1,1035.3,56.7,-0.04 
1/4/2019 23:45,0,0,0,-3272.1,1035,56.4,-0.04 
1/5/2019 0:00,0,0,0,-3272.3,1035.2,55.8,-0.04 
1/5/2019 0:15,0,50,0,-3272.3,1035.3,55.2,-0.04 
1/5/2019 0:30,0,50,0,-3272.5,1035.2,55,-0.04 
1/5/2019 0:45,0,0,0,-3272.4,1035.3,54.8,-0.04 
1/5/2019 1:00,0,0,0,-3272.3,1035.3,54.9,-0.04 
1/5/2019 1:15,0,0,0,-3272.3,1035.1,55,-0.04 
1/5/2019 1:30,0,0,0,-3272.5,1035.2,54.6,-0.04 
1/5/2019 1:45,0,0,0,-3272.2,1035.4,55.2,-0.04 
1/5/2019 2:00,0,0,0,-3272,1035.6,55.8,-0.04 
1/5/2019 2:15,0,46,0,-3272,1035.5,56,-0.04 
1/5/2019 2:30,0,45,0,-3272.1,1035.3,55.6,-0.04 
1/5/2019 2:45,0,0,0,-3272.7,1035.5,53.7,-0.04 
1/5/2019 3:00,0,0,0,-3272.6,1035.7,54,-0.04 
1/5/2019 3:15,0,0,0,-3272.6,1036,54.3,-0.04 
1/5/2019 3:30,0,38,0,-3272.5,1035.8,54.4,-0.04 
1/5/2019 3:45,0,32,0,-3272.5,1036,54.4,-0.04 
1/5/2019 4:00,0,0,0,-3272.8,1036.1,53.1,-0.04 
1/5/2019 4:15,0,37,0,-3272.9,1036.1,51.9,-0.04 
1/5/2019 4:30,0,0,0,-3272.7,1036.1,52,-0.03 
1/5/2019 4:45,0,0,0,-3272.5,1036.1,51.9,-0.04 
1/5/2019 5:00,0,0,0,-3272.5,1036,51.4,-0.04 
1/5/2019 5:15,0,0,0,-3272.4,1036,51.8,-0.04 
1/5/2019 5:30,0,0,0,-3272.2,1036.3,52.5,-0.04 
1/5/2019 5:45,0,37,0,-3272.4,1036.3,51.2,-0.04 
1/5/2019 6:00,0,39,0,-3272.3,1036.1,50.7,-0.04 
1/5/2019 6:15,0,0,0,-3272,1036.3,51.3,-0.04 
1/5/2019 6:30,0,0,0,-3271.7,1036.2,52.5,-0.04 
1/5/2019 6:45,0,0,0,-3271.7,1036.7,53.4,-0.04 
1/5/2019 7:00,0,0,0,-3271.9,1036.9,51.1,-0.04 
1/5/2019 7:15,0,39,0,-3272,1037.1,50.9,-0.04 
1/5/2019 7:30,0,0,0,-3272,1037.6,49.5,0.04 
1/5/2019 7:45,0,0,0,-3271.6,1037.5,52.1,0.23 
1/5/2019 8:00,61,0,45,-3271.5,1037.8,54,0.50 
1/5/2019 8:15,90,0,55,-3271.6,1037.9,54.1,0.75 
1/5/2019 8:30,177,0,71,-3271.6,1038,55.4,1.11 
1/5/2019 8:45,138,33,95,-3271.6,1037.9,55.3,1.57 
1/5/2019 9:00,160,0,104,-3271.8,1038,54.5,1.50 
1/5/2019 9:15,187,0,110,-3272,1038.2,53.9,1.73 
1/5/2019 9:30,443,0,81,-3272.2,1038.5,53.1,2.37 
1/5/2019 9:45,604,0,88,-3272.8,1038.5,51.8,3.01 
1/5/2019 10:00,655,0,89,-3273,1038.5,47.2,2.87 
1/5/2019 10:15,714,0,91,-3273.2,1038.3,45.9,3.11 
1/5/2019 10:30,734,0,95,-3273.3,1038.3,44,3.20 
1/5/2019 10:45,753,0,108,-3273.5,1038.1,43.4,3.23 
1/5/2019 11:00,755,0,102,-3273.7,1037.9,43.5,3.88 
1/5/2019 11:15,820,30,91,-3274,1037.6,43.6,3.84 
1/5/2019 11:30,836,36,86,-3273.9,1037.4,43.7,4.02 
1/5/2019 11:45,858,0,81,-3274.2,1037.2,41.7,3.22 
1/5/2019 12:00,889,0,77,-3274.1,1036.7,41,3.16 
1/5/2019 12:15,890,0,71,-3274,1036.1,40.2,3.23 
1/5/2019 12:30,892,0,68,-3274.3,1035.9,39.4,3.32 
1/5/2019 12:45,893,0,66,-3274.2,1035.7,40.8,3.13 
1/5/2019 13:00,881,0,62,-3274.5,1035.5,41.9,2.67 
1/5/2019 13:15,897,0,48,-3274.4,1035.1,40.4,2.43 
1/5/2019 13:30,880,36,46,-3274.3,1034.9,40.2,2.42 
1/5/2019 13:45,847,0,46,-3274.3,1034.7,39.6,2.01 
1/5/2019 14:00,806,0,45,-3274.4,1034.6,39.1,2.18 
1/5/2019 14:15,763,31,44,-3274.4,1034.5,37.2,2.80 
1/5/2019 14:30,723,32,41,-3274.5,1034.6,37.4,3.33 
1/5/2019 14:45,670,0,41,-3274.1,1034.7,37.7,2.22 
1/5/2019 15:00,613,0,39,-3274,1034.8,38.4,1.17 
1/5/2019 15:15,557,0,37,-3273.9,1034.8,39.7,0.84 
1/5/2019 15:30,486,0,37,-3273.9,1034.9,40.1,0.48 
1/5/2019 15:45,414,0,34,-3273.7,1034.8,38.6,0.30 
1/5/2019 16:00,329,0,31,-3273.4,1034.9,37.4,0.26 
1/5/2019 16:15,246,0,0,-3273.2,1035,39.6,0.12 
1/5/2019 16:30,152,0,0,-3272.9,1034.8,38.6,0.00 
1/5/2019 16:45,56,44,0,-3272.6,1034.9,40.2,-0.05 
1/5/2019 17:00,0,0,0,-3272.3,1034.9,42.8,-0.04 
1/5/2019 17:15,0,30,0,-3272.1,1035,45.4,-0.04 
1/5/2019 17:30,0,0,0,-3271.9,1034.7,47.1,-0.04 
1/5/2019 17:45,0,0,0,-3271.8,1034.8,48,-0.04 
1/5/2019 18:00,0,0,0,-3271.5,1034.7,50.8,-0.04 
1/5/2019 18:15,0,48,0,-3271.2,1034.9,52.8,-0.04 
1/5/2019 18:30,0,58,0,-3271.1,1034.8,53.3,-0.03 
1/5/2019 18:45,0,0,0,-3271.1,1034.8,51.5,-0.04 
1/5/2019 19:00,0,53,0,-3271,1034.7,51.3,-0.04 
1/5/2019 19:15,0,32,0,-3271,1034.7,50.6,-0.04 
1/5/2019 19:30,0,0,0,-3271,1034.8,50.3,-0.04 
1/5/2019 19:45,0,0,0,-3270.8,1034.7,53.3,-0.04 
1/5/2019 20:00,0,60,0,-3270.2,1034.7,55.3,-0.03 
1/5/2019 20:15,0,0,0,-3269.7,1034.6,57.6,-0.04 
1/5/2019 20:30,0,0,0,-3269.6,1034.5,56.9,-0.04 
1/5/2019 20:45,0,44,0,-3269.8,1034.5,56.6,-0.04 
1/5/2019 21:00,0,0,0,-3270.1,1034.4,54.1,-0.04 
1/5/2019 21:15,0,0,0,-3269.8,1034.3,56.2,-0.04 
1/5/2019 21:30,0,0,0,-3269.7,1034.3,56.2,-0.04 
1/5/2019 21:45,0,129,0,-3269.3,1034.2,57.8,-0.04 
1/5/2019 22:00,0,0,0,-3269.5,1034.1,57.9,-0.04 
1/5/2019 22:15,0,98,0,-3269.7,1034,58.3,-0.04 
1/5/2019 22:30,0,0,0,-3269.6,1034.1,58.8,-0.04 
1/5/2019 22:45,0,0,0,-3269.7,1033.8,57.6,-0.04 
1/5/2019 23:00,0,65,0,-3269.6,1033.7,58.6,-0.04 
1/5/2019 23:15,0,0,0,-3269.6,1033.6,58.6,-0.04 
1/5/2019 23:30,0,53,0,-3269.6,1033.4,59.6,-0.04 
1/5/2019 23:45,0,0,0,-3269.7,1033.2,59.5,-0.04 
1/6/2019 0:00,0,0,0,-3269.6,1033,58.7,-0.04 
1/6/2019 0:15,0,0,0,-3269.5,1032.7,59,-0.04 
1/6/2019 0:30,0,0,0,-3269.8,1032.5,58.7,-0.04 
1/6/2019 0:45,0,0,0,-3269.4,1032.1,59.3,-0.04 
1/6/2019 1:00,0,0,0,-3269.3,1032,59.7,-0.04 
1/6/2019 1:15,0,32,0,-3269.2,1031.9,58.9,-0.04 
1/6/2019 1:30,0,32,0,-3269.2,1031.7,58.4,-0.04 
1/6/2019 1:45,0,100,0,-3269.2,1031.6,57.9,-0.04 
1/6/2019 2:00,0,64,0,-3269.2,1031.4,58,-0.04 
1/6/2019 2:15,0,89,0,-3268.7,1031.1,58.7,-0.04 
1/6/2019 2:30,0,68,0,-3268.6,1030.9,59.6,-0.04 
1/6/2019 2:45,0,54,0,-3268.6,1030.7,59.6,-0.04 
1/6/2019 3:00,0,52,0,-3268.5,1030.4,59.4,-0.04 
1/6/2019 3:15,0,35,0,-3268.7,1030.2,58.9,-0.04 
1/6/2019 3:30,0,0,0,-3268.6,1030,58.9,-0.04 
1/6/2019 3:45,0,0,0,-3268.7,1029.8,59.2,-0.04 
1/6/2019 4:00,0,0,0,-3269,1029.9,59.1,-0.04 
1/6/2019 4:15,0,0,0,-3269.1,1029.6,59.2,-0.04 
1/6/2019 4:30,0,56,0,-3269,1029.4,59.5,-0.04 
1/6/2019 4:45,0,0,0,-3269.1,1029.4,59.6,-0.04 
1/6/2019 5:00,0,0,0,-3269.1,1029.1,59.8,-0.04 
1/6/2019 5:15,0,0,0,-3269.4,1028.7,58.8,-0.04 
1/6/2019 5:30,0,0,0,-3269.6,1028.6,57.4,-0.04 
1/6/2019 5:45,0,129,0,-3269.6,1028.4,57.2,-0.04 
1/6/2019 6:00,0,0,0,-3269.8,1028.3,57.2,-0.04 
1/6/2019 6:15,0,96,0,-3269.9,1028.2,57.1,-0.04 
1/6/2019 6:30,0,0,0,-3269.8,1028.2,57.2,-0.04 
1/6/2019 6:45,0,0,0,-3269.9,1028.6,57.1,-0.04 
1/6/2019 7:00,0,0,0,-3269.4,1028.6,57.8,-0.04 
1/6/2019 7:15,0,0,0,-3269.1,1028.5,58,-0.04 
1/6/2019 7:30,0,0,0,-3268.8,1028.5,58.4,-0.04 
1/6/2019 7:45,31,119,0,-3268.7,1028.4,59.1,0.01 
1/6/2019 8:00,89,0,42,-3269,1028.4,59.1,0.07 
1/6/2019 8:15,142,60,59,-3269.3,1028.7,58.5,0.13 
1/6/2019 8:30,178,0,69,-3269.5,1029.6,58.2,0.28 
1/6/2019 8:45,255,30,84,-3270.2,1029.6,56.8,0.40 
1/6/2019 9:00,347,72,90,-3270.6,1029.4,56.2,0.55 
1/6/2019 9:15,431,0,95,-3271,1029.5,54.1,0.59 
1/6/2019 9:30,491,0,95,-3271.2,1029.6,53.3,0.84 
1/6/2019 9:45,565,0,96,-3271.5,1029.7,54.2,1.31 
1/6/2019 10:00,619,0,101,-3272,1029.9,54.2,1.25 
1/6/2019 10:15,528,0,131,-3272.4,1030.1,47.6,1.60 
1/6/2019 10:30,604,0,130,-3271.9,1030.2,43,1.14 
1/6/2019 10:45,765,0,117,-3271.7,1030.5,38,1.78 
1/6/2019 11:00,795,0,65,-3271.6,1030.2,38.2,2.46 
1/6/2019 11:15,756,0,107,-3271.5,1030.5,39.9,3.00 
1/6/2019 11:30,797,0,0,-3271,1030.7,39.3,3.12 
1/6/2019 11:45,796,0,57,-3270.6,1030.3,39.4,1.72 
1/6/2019 12:00,815,0,82,-3270.6,1030.4,38.5,1.54 
1/6/2019 12:15,783,0,69,-3270.2,1030.7,37.7,2.97 
1/6/2019 12:30,826,0,107,-3270.1,1030.9,37.4,2.56 
1/6/2019 12:45,849,0,88,-3269.8,1031,35.1,2.28 
1/6/2019 13:00,828,0,44,-3269.6,1031,36.4,1.46 
1/6/2019 13:15,793,0,62,-3269.4,1031,35.5,1.29 
1/6/2019 13:30,789,0,97,-3269.4,1031,33.9,1.16 
1/6/2019 13:45,748,0,0,-3268.9,1031.1,33.3,1.17 
1/6/2019 14:00,695,0,88,-3268.9,1031.1,34.6,1.10 
1/6/2019 14:15,694,0,62,-3268.7,1031.3,33.6,0.91 
1/6/2019 14:30,654,42,83,-3268.4,1031.7,34.1,0.84 
1/6/2019 14:45,602,0,78,-3268.3,1032.1,34.3,0.36 
1/6/2019 15:00,549,0,34,-3268.1,1032.1,34.4,0.30 
1/6/2019 15:15,498,0,62,-3268,1032.2,34.6,0.30 
1/6/2019 15:30,428,40,58,-3268,1032.2,35.9,0.25 
1/6/2019 15:45,360,0,53,-3267.8,1032.5,35.2,0.33 
1/6/2019 16:00,287,0,0,-3267.8,1033,35.5,0.09 
1/6/2019 16:15,206,0,32,-3267.7,1033,34.5,0.09 
1/6/2019 16:30,113,0,0,-3267.5,1033.5,33.4,0.04 
1/6/2019 16:45,36,47,0,-3267.3,1033.6,35.2,-0.03 
1/6/2019 17:00,0,0,0,-3267.1,1033.6,33.1,-0.04 
1/6/2019 17:15,0,39,0,-3267,1033.8,35.1,-0.04 
1/6/2019 17:30,0,0,0,-3266.9,1034.1,35.4,-0.04 
1/6/2019 17:45,0,0,0,-3266.8,1034.2,36.9,-0.04 
1/6/2019 18:00,0,0,0,-3266.7,1034.2,37.3,-0.04 
1/6/2019 18:15,0,30,0,-3266.6,1034.3,37.4,-0.04 
1/6/2019 18:30,0,0,0,-3266.5,1034.5,37.5,-0.04 
1/6/2019 18:45,0,0,0,-3266.4,1034.7,37.9,-0.04 
1/6/2019 19:00,0,0,0,-3266.3,1034.7,36.7,-0.04 
1/6/2019 19:15,0,0,0,-3266.2,1034.8,36.6,-0.04 
1/6/2019 19:30,0,35,0,-3266,1034.9,38.8,-0.04 
1/6/2019 19:45,0,0,0,-3265.8,1035.2,39.5,-0.04 
1/6/2019 20:00,0,0,0,-3265.7,1035.3,39.5,-0.04 
1/6/2019 20:15,0,0,0,-3265.5,1035.3,40.2,-0.04 
1/6/2019 20:30,0,0,0,-3265.4,1035.5,40.8,-0.04 
1/6/2019 20:45,0,0,0,-3265.2,1035.7,41,-0.04 
1/6/2019 21:00,0,0,0,-3265,1035.7,42.5,-0.04 
1/6/2019 21:15,0,0,0,-3264.9,1035.8,43.1,-0.04 
1/6/2019 21:30,0,0,0,-3264.5,1035.9,44.7,-0.04 
1/6/2019 21:45,0,0,0,-3264.3,1036.1,45.6,-0.04 
1/6/2019 22:00,0,0,0,-3264,1036.7,47,-0.04 
1/6/2019 22:15,0,35,0,-3263.7,1036.8,47,-0.04 
1/6/2019 22:30,0,0,0,-3263.5,1037,49,-0.04 
1/6/2019 22:45,0,0,0,-3263.2,1037.2,48.4,-0.04 
1/6/2019 23:00,0,0,0,-3262.9,1037.3,48.6,-0.04 
1/6/2019 23:15,0,0,0,-3262.5,1037.4,48.3,-0.04 
1/6/2019 23:30,0,0,0,-3262.4,1037.5,48.6,-0.04 
1/6/2019 23:45,0,0,0,-3262.2,1037.4,49.1,-0.04 
1/7/2019 0:00,0,0,0,-3262.2,1037.3,49.5,-0.04 
1/7/2019 0:15,0,0,0,-3262,1037.6,49.9,-0.04 
1/7/2019 0:30,0,0,0,-3261.9,1037.9,50.2,-0.04 
1/7/2019 0:45,0,0,0,-3261.7,1037.9,49.8,-0.04 
1/7/2019 1:00,0,0,0,-3261.6,1038.1,49.6,-0.04 
1/7/2019 1:15,0,0,0,-3261.5,1038.1,49.8,-0.04 
1/7/2019 1:30,0,0,0,-3261.4,1038,49.9,-0.04 
1/7/2019 1:45,0,0,0,-3261.2,1038,49.9,-0.04 
1/7/2019 2:00,0,0,0,-3261.2,1038.3,49.8,-0.04 
1/7/2019 2:15,0,0,0,-3261,1038.5,49.4,-0.04 
1/7/2019 2:30,0,0,0,-3260.9,1038.5,49.1,-0.04 
1/7/2019 2:45,0,41,0,-3260.7,1038.3,49,-0.04 
1/7/2019 3:00,0,31,0,-3260.7,1038.3,49,-0.04 
1/7/2019 3:15,0,0,0,-3260.6,1038.1,49.1,-0.04 
1/7/2019 3:30,0,31,0,-3260.7,1038,48.8,-0.04 
1/7/2019 3:45,0,0,0,-3260.7,1037.7,48.6,-0.04 
1/7/2019 4:00,0,0,0,-3260.7,1037.6,48.8,-0.04 
1/7/2019 4:15,0,0,0,-3260.7,1037.3,48.4,-0.04 
1/7/2019 4:30,0,0,0,-3260.6,1037.3,48.4,-0.04 
1/7/2019 4:45,0,0,0,-3260.6,1037.4,48.7,-0.04 
1/7/2019 5:00,0,0,0,-3260.7,1037.3,49.5,-0.04 
1/7/2019 5:15,0,0,0,-3260.9,1037.4,49.7,-0.04 
1/7/2019 5:30,0,0,0,-3260.9,1037.1,50,-0.04 
1/7/2019 5:45,0,0,0,-3261.1,1037.4,49.8,-0.04 
1/7/2019 6:00,0,0,0,-3261.1,1037.2,49.4,-0.04 
1/7/2019 6:15,0,0,0,-3261.1,1037.2,49.4,-0.04 
1/7/2019 6:30,0,38,0,-3261.1,1037.1,49.7,-0.04 
1/7/2019 6:45,0,0,0,-3261.1,1037.4,50.1,-0.04 
1/7/2019 7:00,0,0,0,-3261.1,1037.5,49.8,-0.04 
1/7/2019 7:15,0,0,0,-3260.4,1037.5,49.7,-0.04 
1/7/2019 7:30,41,0,0,-3260.6,1037.6,47.3,-0.04 
1/7/2019 7:45,111,0,0,-3261,1037.7,45.6,-0.01 
1/7/2019 8:00,213,34,0,-3261.1,1037.7,44.3,0.06 
1/7/2019 8:15,350,0,0,-3261.4,1037.9,43.2,0.16 
1/7/2019 8:30,441,0,33,-3262,1038.4,42,0.24 
1/7/2019 8:45,506,0,35,-3262.4,1038.4,39.4,0.43 
1/7/2019 9:00,593,37,0,-3262.6,1038.5,35.9,0.33 
1/7/2019 9:15,654,0,36,-3262.9,1038.6,33.7,0.50 
1/7/2019 9:30,710,0,37,-3263.3,1038.6,32,0.61 
1/7/2019 9:45,755,0,41,-3263.6,1038.6,31.3,0.55 
1/7/2019 10:00,801,0,43,-3263.8,1038.4,29.9,0.70 
1/7/2019 10:15,835,0,44,-3264,1038,29.7,0.64 
1/7/2019 10:30,862,0,45,-3264.5,1037.8,29.2,0.94 
1/7/2019 10:45,865,35,57,-3264.5,1037.5,31.9,1.42 
1/7/2019 11:00,890,0,57,-3264.9,1037.3,31.2,1.40 
1/7/2019 11:15,911,0,50,-3264.9,1036.8,30.1,0.87 
1/7/2019 11:30,921,0,50,-3265,1036.6,31.4,1.29 
1/7/2019 11:45,930,0,51,-3265.1,1036,31.8,1.12 
1/7/2019 12:00,942,0,50,-3265.2,1035.7,31.9,1.23 
1/7/2019 12:15,941,0,51,-3265.4,1035.4,30.6,1.07 
1/7/2019 12:30,945,0,50,-3265.8,1035.1,29.6,0.65 
1/7/2019 12:45,941,47,50,-3266.2,1034.8,29.4,0.46 
1/7/2019 13:00,923,0,49,-3266.4,1034.7,28.7,0.35 
1/7/2019 13:15,908,0,51,-3267,1034.5,29.4,0.31 
1/7/2019 13:30,887,0,52,-3266.9,1034.4,28.2,0.24 
1/7/2019 13:45,849,0,53,-3267.5,1034.3,29.2,0.35 
1/7/2019 14:00,823,0,51,-3267.4,1033.9,27.1,0.29 
1/7/2019 14:15,766,0,51,-3267.7,1034,27.4,0.15 
1/7/2019 14:30,727,0,50,-3267.8,1034,27.1,0.20 
1/7/2019 14:45,681,45,46,-3268.2,1033.9,27.5,0.14 
1/7/2019 15:00,631,0,46,-3268.3,1033.8,27.4,0.09 
1/7/2019 15:15,565,0,46,-3268.3,1033.9,27.1,0.06 
1/7/2019 15:30,480,0,44,-3268.2,1033.8,28.7,0.03 
1/7/2019 15:45,414,42,40,-3268.3,1033.8,27.4,0.03 
1/7/2019 16:00,336,37,38,-3268.2,1033.8,27.8,0.02 
1/7/2019 16:15,250,0,32,-3268.4,1033.9,28.4,0.01 
1/7/2019 16:30,155,0,0,-3268.3,1034.1,28.8,-0.02 
1/7/2019 16:45,62,0,0,-3268.1,1034,28,-0.04 
1/7/2019 17:00,0,0,0,-3268,1034.1,28.2,-0.04 
1/7/2019 17:15,0,39,0,-3267.9,1034.2,29.2,-0.04 
1/7/2019 17:30,0,40,0,-3267.7,1034.2,30.7,-0.04 
1/7/2019 17:45,0,0,0,-3267.7,1034.4,31.6,-0.04 
1/7/2019 18:00,0,0,0,-3267.5,1034.5,32.5,-0.04 
1/7/2019 18:15,0,31,0,-3267.4,1034.5,33.3,-0.04 
1/7/2019 18:30,0,0,0,-3267.1,1034.6,37,-0.04 
1/7/2019 18:45,0,0,0,-3266.8,1034.5,39.7,-0.04 
1/7/2019 19:00,0,30,0,-3266.8,1034.4,41.4,-0.04 
1/7/2019 19:15,0,0,0,-3266.7,1034.4,42.5,-0.04 
1/7/2019 19:30,0,42,0,-3266.4,1034.4,46.1,-0.04 
1/7/2019 19:45,0,0,0,-3266.6,1034.4,45.7,-0.04 
1/7/2019 20:00,0,0,0,-3266.6,1034.4,43.5,-0.04 
1/7/2019 20:15,0,0,0,-3266.7,1034.2,43.4,-0.04 
1/7/2019 20:30,0,0,0,-3266.4,1034.2,46.5,-0.04 
1/7/2019 20:45,0,0,0,-3266.2,1034.2,49.6,-0.04 
1/7/2019 21:00,0,0,0,-3265.8,1034.2,49.7,-0.04 
1/7/2019 21:15,0,0,0,-3266.1,1033.9,47.8,-0.04 
1/7/2019 21:30,0,0,0,-3266.3,1034,46,-0.04 
1/7/2019 21:45,0,0,0,-3266.1,1033.8,45.1,-0.04 
1/7/2019 22:00,0,30,0,-3266.2,1033.5,45.2,-0.04 
1/7/2019 22:15,0,0,0,-3266.3,1033.4,44.7,-0.04 
1/7/2019 22:30,0,0,0,-3266.2,1033.5,47.9,-0.04 
1/7/2019 22:45,0,0,0,-3265.4,1033.5,48.1,-0.04 
1/7/2019 23:00,0,0,0,-3265.5,1033.4,50.3,-0.04 
1/7/2019 23:15,0,42,0,-3266,1033.3,48.3,-0.04 
1/7/2019 23:30,0,0,0,-3265.9,1033.3,48.5,-0.04 
1/7/2019 23:45,0,34,0,-3265.6,1033.3,48.6,-0.04 
1/8/2019 0:00,0,0,0,-3265.7,1033.1,49.4,-0.04 
1/8/2019 0:15,0,0,0,-3265.8,1033,49.9,-0.04 
1/8/2019 0:30,0,0,0,-3266,1032.9,47.7,-0.04 
1/8/2019 0:45,0,0,0,-3265.9,1032.7,48.5,-0.04 
1/8/2019 1:00,0,0,0,-3266.1,1032.8,47.4,-0.04 
1/8/2019 1:15,0,0,0,-3266.1,1032.6,46.6,-0.04 
1/8/2019 1:30,0,0,0,-3266.1,1032.7,46.5,-0.04 
1/8/2019 1:45,0,0,0,-3265.6,1032.7,49.8,-0.04 
1/8/2019 2:00,0,0,0,-3265.3,1032.6,51.8,-0.04 
1/8/2019 2:15,0,0,0,-3265.2,1032.5,52.5,-0.04 
1/8/2019 2:30,0,0,0,-3265.4,1032.7,54.4,-0.04 
1/8/2019 2:45,0,47,0,-3265.9,1032.6,52,-0.04 
1/8/2019 3:00,0,35,0,-3265.3,1032.4,54.9,-0.04 
1/8/2019 3:15,0,43,0,-3265,1032.1,55.1,-0.04 
1/8/2019 3:30,0,0,0,-3265.1,1031.8,55.9,-0.04 
1/8/2019 3:45,0,0,0,-3265.7,1031.9,53.9,-0.04 
1/8/2019 4:00,0,0,0,-3265.4,1031.8,54.2,-0.04 
1/8/2019 4:15,0,0,0,-3265.3,1031.7,55,-0.04 
1/8/2019 4:30,0,0,0,-3264.7,1031.5,55.3,-0.04 
1/8/2019 4:45,0,0,0,-3264.5,1031.4,56.3,-0.04 
1/8/2019 5:00,0,46,0,-3264.6,1031.2,56.3,-0.04 
1/8/2019 5:15,0,0,0,-3264.7,1031,56,-0.04 
1/8/2019 5:30,0,0,0,-3264.4,1031,56.2,-0.04 
1/8/2019 5:45,0,0,0,-3264.4,1031,56.7,-0.04 
1/8/2019 6:00,0,0,0,-3264.5,1031.1,56.1,-0.04 
1/8/2019 6:15,0,0,0,-3264.5,1030.9,56.4,-0.04 
1/8/2019 6:30,0,32,0,-3264.7,1031.1,56.9,-0.04 
1/8/2019 6:45,0,0,0,-3264.8,1031.2,55.4,-0.04 
1/8/2019 7:00,0,0,0,-3264.9,1031.1,55,-0.04 
1/8/2019 7:15,0,40,0,-3264.7,1031.1,54.8,-0.04 
1/8/2019 7:30,0,0,0,-3264.6,1031,56.4,0.00 
1/8/2019 7:45,72,0,0,-3264.8,1031.3,55,0.09 
1/8/2019 8:00,216,0,31,-3265.2,1031.2,54.4,0.49 
1/8/2019 8:15,296,0,37,-3265.8,1031.6,53,0.79 
1/8/2019 8:30,390,32,43,-3266.5,1031.8,52.1,1.07 
1/8/2019 8:45,453,0,48,-3267.1,1031.8,50.3,1.48 
1/8/2019 9:00,521,0,51,-3267.7,1031.9,48.3,2.17 
1/8/2019 9:15,582,0,53,-3268.3,1031.8,44.4,2.81 
1/8/2019 9:30,636,0,55,-3268.8,1032.1,43.2,3.48 
1/8/2019 9:45,702,0,55,-3268.9,1031.9,41,4.83 
1/8/2019 10:00,743,0,56,-3269.3,1031.7,40.7,11.94 
1/8/2019 10:15,780,45,56,-3269.5,1031.7,37.9,18.33 
1/8/2019 10:30,808,0,59,-3269.6,1031.5,35.6,21.28 
1/8/2019 10:45,831,0,68,-3269.8,1031.4,35.7,23.45 
1/8/2019 11:00,854,0,71,-3270.2,1031,35.1,24.86 
1/8/2019 11:15,873,0,65,-3270.8,1030.8,34.3,25.78 
1/8/2019 11:30,883,0,61,-3271.1,1030.6,33.8,26.57 
1/8/2019 11:45,893,0,61,-3271.5,1030.1,32.3,27.13 
1/8/2019 12:00,910,0,60,-3271.5,1029.8,31.9,27.21 
1/8/2019 12:15,925,0,59,-3271.6,1029.6,31.3,27.28 
1/8/2019 12:30,894,33,65,-3271.9,1029.4,31.7,27.09 
1/8/2019 12:45,899,0,66,-3272.1,1029.2,29.5,26.61 
1/8/2019 13:00,889,31,65,-3272.1,1029,29.6,26.19 
1/8/2019 13:15,883,0,60,-3272.3,1028.9,28.9,25.29 
1/8/2019 13:30,861,0,58,-3272.4,1028.7,29,24.71 
1/8/2019 13:45,851,0,50,-3272.6,1028.6,29.5,23.94 
1/8/2019 14:00,805,0,55,-3272.5,1028.3,30,22.73 
1/8/2019 14:15,770,0,52,-3272.5,1028.6,29.5,21.89 
1/8/2019 14:30,731,0,35,-3272.4,1028.5,31,20.59 
1/8/2019 14:45,682,34,38,-3272.1,1028.6,29.6,19.07 
1/8/2019 15:00,625,0,43,-3272.3,1028.5,30.2,17.43 
1/8/2019 15:15,551,0,44,-3272,1028.6,31.2,15.44 
1/8/2019 15:30,478,0,43,-3272.1,1028.5,33,12.86 
1/8/2019 15:45,390,0,43,-3271.8,1028.5,32.6,4.19 
1/8/2019 16:00,311,0,40,-3271.6,1028.7,36.8,3.04 
1/8/2019 16:15,237,34,31,-3271.5,1028.6,37.5,3.38 
1/8/2019 16:30,147,0,0,-3271.3,1028.7,38,1.82 
1/8/2019 16:45,59,33,0,-3270.9,1028.9,39.9,0.55 
1/8/2019 17:00,0,0,0,-3270.6,1028.9,42.6,0.07 
1/8/2019 17:15,0,0,0,-3270.5,1029,44,-0.05 
1/8/2019 17:30,0,0,0,-3270.4,1029.3,45.5,-0.04 
1/8/2019 17:45,0,45,0,-3270.2,1029.3,45.8,-0.04 
1/8/2019 18:00,0,43,0,-3270,1029.3,47.2,-0.04 
1/8/2019 18:15,0,0,0,-3269.8,1029.4,47.5,-0.04 
1/8/2019 18:30,0,0,0,-3269.6,1029.4,49.1,-0.04 
1/8/2019 18:45,0,0,0,-3269.5,1029.4,48.2,-0.04 
1/8/2019 19:00,0,0,0,-3269.5,1029.4,47.1,-0.04 
1/8/2019 19:15,0,0,0,-3269.3,1029.3,50.2,-0.04 
1/8/2019 19:30,0,0,0,-3268.6,1029.2,54.5,-0.04 
1/8/2019 19:45,0,0,0,-3268.3,1029,54.3,-0.04 
