Time(year-month-day h:m:s),Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Air temperature  (°C) ,Atmosphere (hpa),Relative humidity (%),Power (MW)
2019-01-04 22:45:00,0,0,0,-6.8,918.9,42.9,0.00 
2019-01-04 23:00:00,0,2,0,-8.7,918.7,45.7,0.00 
2019-01-04 23:15:00,0,0,0,-9.3,918.6,49.7,0.00 
2019-01-04 23:30:00,0,1,0,-9.4,918.5,49.7,0.00 
2019-01-04 23:45:00,0,0,0,-8.8,918.4,49.1,0.00 
2019-01-05 00:00:00,0,1,0,-10,918.1,50.7,0.00 
2019-01-05 00:15:00,0,0,0,-9.9,918,51.3,0.00 
2019-01-05 00:30:00,0,1,0,-10.1,917.9,51.9,0.00 
2019-01-05 00:45:00,0,0,0,-10.1,917.6,52,0.00 
2019-01-05 01:00:00,0,0,0,-9.9,917.4,52.4,0.00 
2019-01-05 01:15:00,0,0,0,-9.8,916.9,52.4,0.00 
2019-01-05 01:30:00,0,0,0,-9.7,916.4,51.4,0.00 
2019-01-05 01:45:00,0,0,0,-8.2,916.2,48.4,0.00 
2019-01-05 02:00:00,0,0,0,-8.7,915.8,49.3,0.00 
2019-01-05 02:15:00,0,1,0,-8,915.9,47.6,0.00 
2019-01-05 02:30:00,0,2,0,-10.6,915.7,53,0.00 
2019-01-05 02:45:00,0,0,0,-9.8,915.7,53.7,0.00 
2019-01-05 03:00:00,0,0,0,-8.4,915.7,50.6,0.00 
2019-01-05 03:15:00,0,2,0,-10.3,915.9,52.1,0.00 
2019-01-05 03:30:00,0,1,0,-11.5,916,56.1,0.00 
2019-01-05 03:45:00,0,0,0,-11.5,916,56.9,0.00 
2019-01-05 04:00:00,0,1,0,-11.7,916,57.3,0.00 
2019-01-05 04:15:00,0,0,0,-11.5,915.9,57.6,0.00 
2019-01-05 04:30:00,0,0,0,-11.5,916,58.2,0.00 
2019-01-05 04:45:00,0,0,0,-11.6,915.7,58.7,0.00 
2019-01-05 05:00:00,0,0,0,-11.2,915.4,58.1,0.00 
2019-01-05 05:15:00,0,0,0,-10.7,915.3,56.9,0.00 
2019-01-05 05:30:00,0,0,0,-10.6,915.2,56.6,0.00 
2019-01-05 05:45:00,0,1,0,-11,915.2,56.6,0.00 
2019-01-05 06:00:00,0,1,0,-11.8,915.3,57.6,0.00 
2019-01-05 06:15:00,0,0,0,-12,915.6,59.9,0.00 
2019-01-05 06:30:00,0,0,0,-11.4,915.8,58.3,0.00 
2019-01-05 06:45:00,0,1,0,-12.3,915.6,60.1,0.00 
2019-01-05 07:00:00,0,2,0,-13.5,915.9,61.6,0.00 
2019-01-05 07:15:00,0,0,0,-12.4,916.1,61.2,0.00 
2019-01-05 07:30:00,0,0,0,-12,916.4,60.3,0.00 
2019-01-05 07:45:00,0,0,0,-12.9,916.5,59.9,0.00 
2019-01-05 08:00:00,0,0,0,-13.4,916.5,61.9,0.00 
2019-01-05 08:15:00,0,0,0,-12.9,916.6,61.7,0.00 
2019-01-05 08:30:00,0,0,0,-12.2,916.9,61.7,0.00 
2019-01-05 08:45:00,0,0,0,-11.7,917.3,60.6,0.00 
2019-01-05 09:00:00,0,1,0,-12.2,917.6,57.8,0.00 
2019-01-05 09:15:00,5,1,3,-12.4,917.9,59.3,0.10 
2019-01-05 09:30:00,28,3,15,-14.4,918.3,61.5,0.82 
2019-01-05 09:45:00,61,6,26,-13.6,918.9,62.1,1.93 
2019-01-05 10:00:00,85,11,33,-12.8,919,61.7,3.02 
2019-01-05 10:15:00,251,47,61,-11.9,919.3,59.8,7.35 
2019-01-05 10:30:00,356,63,84,-11.3,919.5,56.9,12.56 
2019-01-05 10:45:00,484,62,121,-11.8,919,56.5,19.09 
2019-01-05 11:00:00,547,63,147,-10.8,919,54.8,22.60 
2019-01-05 11:15:00,605,66,176,-10.2,919,50.3,25.58 
2019-01-05 11:30:00,660,66,209,-11,918.9,50.1,27.99 
2019-01-05 11:45:00,666,63,221,-9.2,918.8,46.4,30.51 
2019-01-05 12:00:00,701,59,251,-9.6,918.8,45,31.72 
2019-01-05 12:15:00,788,58,298,-9.3,919,44.4,34.18 
2019-01-05 12:30:00,796,50,311,-9,918.9,44,35.31 
2019-01-05 12:45:00,832,46,333,-8.3,919,42.8,36.45 
2019-01-05 13:00:00,848,40,348,-8.4,919,42.9,37.14 
2019-01-05 13:15:00,861,35,360,-7.3,918.9,40.2,37.62 
2019-01-05 13:30:00,868,31,375,-7.5,918.8,40.5,37.70 
2019-01-05 13:45:00,872,27,418,-7.6,918.8,41,37.46 
2019-01-05 14:00:00,867,25,404,-7.2,918.8,38.9,37.43 
2019-01-05 14:15:00,849,20,356,-6.1,918.7,36.6,36.88 
2019-01-05 14:30:00,814,17,335,-5.3,918.7,36.1,36.21 
2019-01-05 14:45:00,795,17,320,-5.1,918.5,35,35.41 
2019-01-05 15:00:00,764,18,299,-5.8,918.3,35.1,34.34 
2019-01-05 15:15:00,722,16,272,-5.4,918.2,35.1,32.99 
2019-01-05 15:30:00,686,15,246,-5.4,918.3,35.9,31.28 
2019-01-05 15:45:00,641,15,217,-5.1,918.4,35.1,28.95 
2019-01-05 16:00:00,598,15,189,-5.7,918.6,35.9,26.36 
2019-01-05 16:15:00,545,14,159,-5.8,918.9,35.5,23.50 
2019-01-05 16:30:00,489,12,131,-5.7,919,35.5,19.95 
2019-01-05 16:45:00,432,13,107,-5.7,919.2,35.4,15.96 
2019-01-05 17:00:00,356,11,84,-6,919.4,34.5,11.38 
2019-01-05 17:15:00,279,10,66,-6.2,919.6,34,6.61 
2019-01-05 17:30:00,187,8,44,-6.1,920,33.5,3.65 
2019-01-05 17:45:00,96,6,26,-6.4,920.2,32.8,1.81 
2019-01-05 18:00:00,31,3,14,-7.1,920.5,33.4,0.50 
2019-01-05 18:15:00,6,1,3,-7.5,920.9,33.9,0.00 
2019-01-05 18:30:00,0,1,0,-8.1,921.2,34.5,0.00 
2019-01-05 18:45:00,0,1,0,-8.4,921.6,35.5,0.00 
2019-01-05 19:00:00,0,0,0,-8.7,921.7,35.5,0.00 
2019-01-05 19:15:00,0,0,0,-8.9,922,35.8,0.00 
2019-01-05 19:30:00,0,1,0,-9.1,922.3,36.4,0.00 
2019-01-05 19:45:00,0,1,0,-8.9,922.7,36.8,0.00 
2019-01-05 20:00:00,0,0,0,-8.8,922.9,36.1,0.00 
2019-01-05 20:15:00,0,1,0,-8.9,923,35.6,0.00 
2019-01-05 20:30:00,0,0,0,-9.1,923.3,36.8,0.00 
2019-01-05 20:45:00,0,0,0,-9.6,923.5,37.9,0.00 
2019-01-05 21:00:00,0,1,0,-9.9,923.5,38.6,0.00 
2019-01-05 21:15:00,0,1,0,-10.4,923.6,40.2,0.00 
2019-01-05 21:30:00,0,0,0,-9.9,923.8,39.4,0.00 
2019-01-05 21:45:00,0,1,0,-10.1,924,40.2,0.00 
2019-01-05 22:00:00,0,0,0,-9.3,924.3,39.2,0.00 
2019-01-05 22:15:00,0,1,0,-10,924.2,39.4,0.00 
2019-01-05 22:30:00,0,0,0,-10.2,924.3,41.5,0.00 
2019-01-05 22:45:00,0,1,0,-10.4,924.4,42.3,0.00 
2019-01-05 23:00:00,0,0,0,-10.3,924.5,43.5,0.00 
2019-01-05 23:15:00,0,0,0,-10.2,924.6,45,0.00 
2019-01-05 23:30:00,0,0,0,-10.2,924.6,45.3,0.00 
2019-01-05 23:45:00,0,0,0,-10.1,924.6,45.2,0.00 
2019-01-06 00:00:00,0,0,0,-10.5,924.4,45.8,0.00 
2019-01-06 00:15:00,0,0,0,-10.9,924.4,47.8,0.00 
2019-01-06 00:30:00,0,1,0,-10.8,924.4,46.1,0.00 
2019-01-06 00:45:00,0,1,0,-11.5,924.5,47.9,0.00 
2019-01-06 01:00:00,0,0,0,-11.3,924.8,49.4,0.00 
2019-01-06 01:15:00,0,1,0,-11.4,924.8,49.3,0.00 
2019-01-06 01:30:00,0,0,0,-11.8,924.9,50.1,0.00 
2019-01-06 01:45:00,0,0,0,-12,925,50.8,0.00 
2019-01-06 02:00:00,0,0,0,-11.9,925.1,50.8,0.00 
2019-01-06 02:15:00,0,0,0,-12,925.4,51.5,0.00 
2019-01-06 02:30:00,0,0,0,-12.1,925.5,51.8,0.00 
2019-01-06 02:45:00,0,0,0,-11.1,925.7,50.9,0.00 
2019-01-06 03:00:00,0,0,0,-10.7,925.7,49.7,0.00 
2019-01-06 03:15:00,0,0,0,-10.7,925.8,49.8,0.00 
2019-01-06 03:30:00,0,0,0,-10.3,926.1,49.5,0.00 
2019-01-06 03:45:00,0,0,0,-10,926.4,48.6,0.00 
2019-01-06 04:00:00,0,1,0,-11.2,926.4,50.5,0.00 
2019-01-06 04:15:00,0,0,0,-11,926.5,50.9,0.00 
2019-01-06 04:30:00,0,0,0,-10.8,926.7,50.5,0.00 
2019-01-06 04:45:00,0,0,0,-10.8,926.5,50.7,0.00 
2019-01-06 05:00:00,0,0,0,-10.7,926.6,50.4,0.00 
2019-01-06 05:15:00,0,0,0,-10.7,926.8,50.7,0.00 
2019-01-06 05:30:00,0,0,0,-10.4,926.8,50.3,0.00 
2019-01-06 05:45:00,0,0,0,-10.4,926.9,50.3,0.00 
2019-01-06 06:00:00,0,0,0,-10.5,926.8,51,0.00 
2019-01-06 06:15:00,0,0,0,-10.4,926.8,51.7,0.00 
2019-01-06 06:30:00,0,0,0,-10.7,927.1,51.5,0.00 
2019-01-06 06:45:00,0,0,0,-10.6,927.2,51.9,0.00 
2019-01-06 07:00:00,0,1,0,-10.5,927.6,51.7,0.00 
2019-01-06 07:15:00,0,0,0,-10.8,927.7,51.8,0.00 
2019-01-06 07:30:00,0,0,0,-10.9,928,51.4,0.00 
2019-01-06 07:45:00,0,0,0,-10.9,928.3,51,0.00 
2019-01-06 08:00:00,0,0,0,-11,928.4,50.6,0.00 
2019-01-06 08:15:00,0,1,0,-11.2,928.7,50.5,0.00 
2019-01-06 08:30:00,0,0,0,-11,928.9,49.8,0.00 
2019-01-06 08:45:00,0,0,0,-10.7,929,49.7,0.00 
2019-01-06 09:00:00,1,0,0,-10.7,929.2,50.1,0.00 
2019-01-06 09:15:00,11,1,6,-11.2,929.5,50.3,0.14 
2019-01-06 09:30:00,43,10,16,-11.5,929.6,51.9,0.86 
2019-01-06 09:45:00,62,9,28,-11.5,929.8,52.4,2.40 
2019-01-06 10:00:00,230,52,52,-11.3,930,52.4,4.66 
2019-01-06 10:15:00,268,58,61,-11.5,930.2,52.5,7.38 
2019-01-06 10:30:00,326,59,85,-10.9,930.2,51.5,12.38 
2019-01-06 10:45:00,414,55,112,-10.4,930,49.7,17.87 
2019-01-06 11:00:00,546,69,144,-9.2,930.1,47.3,21.38 
2019-01-06 11:15:00,500,58,141,-7.8,930,43.2,24.28 
2019-01-06 11:30:00,614,68,184,-6.6,929.8,40,26.28 
2019-01-06 11:45:00,607,59,196,-6,929.6,37.5,25.81 
2019-01-06 12:00:00,696,63,235,-6.2,929.4,38.1,31.31 
2019-01-06 12:15:00,741,62,258,-5.4,929.3,37.1,32.87 
2019-01-06 12:30:00,793,57,292,-5,929.1,34.8,34.65 
2019-01-06 12:45:00,856,54,328,-6.3,928.9,37.4,35.37 
2019-01-06 13:00:00,856,45,336,-6.1,928.5,37.4,36.15 
2019-01-06 13:15:00,837,40,333,-5.9,928.8,36.5,36.70 
2019-01-06 13:30:00,863,35,357,-5.9,928.6,35.2,37.72 
2019-01-06 13:45:00,886,32,411,-5.8,928.5,34.6,37.73 
2019-01-06 14:00:00,879,27,394,-5.6,928.2,34.1,37.59 
2019-01-06 14:15:00,855,25,340,-5.4,928,33.4,35.09 
2019-01-06 14:30:00,831,18,326,-4.4,927.8,32.6,36.33 
2019-01-06 14:45:00,800,18,307,-4.1,927.6,31.6,35.43 
2019-01-06 15:00:00,769,16,285,-4,927.5,30.8,33.17 
2019-01-06 15:15:00,722,15,262,-3.6,927.3,29.9,31.40 
2019-01-06 15:30:00,703,15,242,-2.9,927.2,29,30.32 
2019-01-06 15:45:00,623,15,201,-2.9,927,29.3,27.72 
2019-01-06 16:00:00,587,16,178,-3.3,927,29.4,24.46 
2019-01-06 16:15:00,534,14,149,-3.4,927.1,30.1,22.63 
2019-01-06 16:30:00,462,11,119,-2.9,927.4,29.7,18.90 
2019-01-06 16:45:00,377,11,92,-3.4,927.3,29.4,15.15 
2019-01-06 17:00:00,329,10,75,-2.8,927.5,29.4,10.57 
2019-01-06 17:15:00,195,8,51,-2.8,927.5,29.3,5.66 
2019-01-06 17:30:00,195,8,46,-2.9,927.5,28.6,3.92 
2019-01-06 17:45:00,109,5,31,-2.9,927.7,28.9,2.42 
2019-01-06 18:00:00,52,4,15,-3.1,927.9,28.8,0.95 
2019-01-06 18:15:00,9,1,4,-3.9,928.1,31,0.04 
2019-01-06 18:30:00,0,1,0,-4.3,928.5,31.9,0.00 
2019-01-06 18:45:00,0,1,0,-4.7,928.6,33.2,0.00 
2019-01-06 19:00:00,0,0,0,-5.1,928.9,33.4,0.00 
2019-01-06 19:15:00,0,2,0,-6.5,929.2,36.7,0.00 
2019-01-06 19:30:00,0,1,0,-7.2,929.4,38.6,0.00 
2019-01-06 19:45:00,0,0,0,-7.2,929.6,38.3,0.00 
2019-01-06 20:00:00,0,0,0,-7.5,929.9,39.6,0.00 
2019-01-06 20:15:00,0,0,0,-7.4,930.2,39.6,0.00 
2019-01-06 20:30:00,0,1,0,-8,930.4,40.7,0.00 
2019-01-06 20:45:00,0,1,0,-8.2,930.5,40.7,0.00 
2019-01-06 21:00:00,0,0,0,-7.8,930.7,39.6,0.00 
2019-01-06 21:15:00,0,0,0,-7.2,930.9,38,0.00 
2019-01-06 21:30:00,0,1,0,-8,930.8,38.7,0.00 
2019-01-06 21:45:00,0,0,0,-8.2,931,39.9,0.00 
2019-01-06 22:00:00,0,0,0,-8.1,931.1,39.6,0.00 
2019-01-06 22:15:00,0,1,0,-8.5,931,39.7,0.00 
2019-01-06 22:30:00,0,1,0,-9.1,931,40.9,0.00 
2019-01-06 22:45:00,0,0,0,-8.2,931.1,39.2,0.00 
2019-01-06 23:00:00,0,1,0,-8.9,931,40,0.00 
2019-01-06 23:15:00,0,1,0,-8.9,931.1,41.7,0.00 
2019-01-06 23:30:00,0,1,0,-9.3,931.1,42.7,0.00 
2019-01-06 23:45:00,0,1,0,-10,931,44.1,0.00 
2019-01-07 00:00:00,0,1,0,-10.2,930.9,44.2,0.00 
2019-01-07 00:15:00,0,1,0,-10.8,930.8,45.9,0.00 
2019-01-07 00:30:00,0,1,0,-11.4,931,46.7,0.00 
2019-01-07 00:45:00,0,0,0,-11.1,930.9,46.8,0.00 
2019-01-07 01:00:00,0,1,0,-11.9,930.9,47.4,0.00 
2019-01-07 01:15:00,0,0,0,-12,930.9,49.6,0.00 
2019-01-07 01:30:00,0,0,0,-12.1,931,50.7,0.00 
2019-01-07 01:45:00,0,1,0,-12.4,930.8,51.6,0.00 
2019-01-07 02:00:00,0,0,0,-12,930.8,51.7,0.00 
2019-01-07 02:15:00,0,0,0,-11.8,930.9,52.4,0.00 
2019-01-07 02:30:00,0,1,0,-12.3,931.1,52.8,0.00 
2019-01-07 02:45:00,0,1,0,-12.5,931.1,53.6,0.00 
2019-01-07 03:00:00,0,1,0,-12.8,931.2,53.7,0.00 
2019-01-07 03:15:00,0,0,0,-12.7,931.2,54.5,0.00 
2019-01-07 03:30:00,0,0,0,-12.4,931,55.3,0.00 
2019-01-07 03:45:00,0,0,0,-12.1,931.3,54.6,0.00 
2019-01-07 04:00:00,0,0,0,-12.1,931.3,54.2,0.00 
2019-01-07 04:15:00,0,0,0,-12.4,931.4,54.8,0.00 
2019-01-07 04:30:00,0,0,0,-12.4,931.4,54.9,0.00 
2019-01-07 04:45:00,0,0,0,-12.4,931.1,54.9,0.00 
2019-01-07 05:00:00,0,0,0,-12.6,930.9,55.5,0.00 
2019-01-07 05:15:00,0,0,0,-12.4,931,55.8,0.00 
2019-01-07 05:30:00,0,0,0,-12,930.9,55.4,0.00 
2019-01-07 05:45:00,0,0,0,-12.4,930.6,55.8,0.00 
2019-01-07 06:00:00,0,1,0,-12.6,930.6,56.3,0.00 
2019-01-07 06:15:00,0,0,0,-12.7,930.6,56.9,0.00 
2019-01-07 06:30:00,0,0,0,-12.8,930.5,57.6,0.00 
2019-01-07 06:45:00,0,0,0,-12.7,930.5,57.2,0.00 
2019-01-07 07:00:00,0,0,0,-12.3,930.7,57.6,0.00 
2019-01-07 07:15:00,0,0,0,-12.1,930.8,57.7,0.00 
2019-01-07 07:30:00,0,0,0,-12.2,931,57.3,0.00 
2019-01-07 07:45:00,0,0,0,-11.7,931.2,57.2,0.00 
2019-01-07 08:00:00,0,1,0,-12.1,931.3,56.5,0.00 
2019-01-07 08:15:00,0,1,0,-12.6,931.2,58.1,0.00 
2019-01-07 08:30:00,0,1,0,-12.5,931.4,57.9,0.00 
2019-01-07 08:45:00,0,1,0,-12.7,931.4,58.3,0.00 
2019-01-07 09:00:00,1,1,0,-12.8,931.6,58.7,0.00 
2019-01-07 09:15:00,9,1,5,-12.8,931.7,59.2,0.14 
2019-01-07 09:30:00,72,26,17,-12.9,931.6,59.4,1.08 
2019-01-07 09:45:00,96,44,31,-13,931.5,59.8,3.24 
2019-01-07 10:00:00,285,85,49,-13,931.4,59.3,5.63 
2019-01-07 10:15:00,382,104,68,-12.1,931.3,57.7,10.05 
2019-01-07 10:30:00,486,122,90,-12,931.2,56.6,17.43 
2019-01-07 10:45:00,563,101,113,-11.8,931,55.3,22.52 
2019-01-07 11:00:00,623,103,136,-11.4,930.8,55.2,25.97 
2019-01-07 11:15:00,673,102,161,-10.7,930.7,52.8,28.95 
2019-01-07 11:30:00,716,100,186,-9.6,930.5,51,31.45 
2019-01-07 11:45:00,760,99,213,-8.7,930.3,48.7,33.68 
2019-01-07 12:00:00,802,94,240,-8.4,930,47.6,35.45 
2019-01-07 12:15:00,837,86,265,-7.4,929.8,46,36.77 
2019-01-07 12:30:00,866,77,286,-6.8,929.6,43.5,38.02 
2019-01-07 12:45:00,886,68,305,-5.8,929.3,42,38.86 
2019-01-07 13:00:00,910,61,324,-5.7,929,40.5,39.49 
2019-01-07 13:15:00,920,53,336,-5,928.6,39.2,39.87 
2019-01-07 13:30:00,931,46,352,-4,928.3,37.7,40.11 
2019-01-07 13:45:00,934,40,406,-3.7,927.8,37.2,40.18 
2019-01-07 14:00:00,924,33,390,-3.6,927.5,37.6,40.21 
2019-01-07 14:15:00,905,27,335,-3.3,927.5,37,39.88 
2019-01-07 14:30:00,883,23,321,-3.4,927.2,36.8,39.41 
2019-01-07 14:45:00,852,19,303,-3.2,927.1,36.7,38.47 
2019-01-07 15:00:00,814,18,281,-3.1,927.1,35.8,37.22 
2019-01-07 15:15:00,777,17,258,-3.1,926.8,35.8,35.74 
2019-01-07 15:30:00,737,16,234,-3.1,926.8,35.6,34.14 
2019-01-07 15:45:00,689,15,207,-3.3,926.8,35.3,32.09 
2019-01-07 16:00:00,653,14,180,-3.2,927,35.6,29.97 
2019-01-07 16:15:00,615,14,154,-3.6,927,36.3,27.41 
2019-01-07 16:30:00,570,13,128,-3.6,927.1,36.6,24.72 
2019-01-07 16:45:00,522,12,104,-3.5,927.2,37.4,21.23 
2019-01-07 17:00:00,462,11,83,-3.8,927.1,37.9,16.13 
2019-01-07 17:15:00,389,10,65,-3.7,927.2,38,9.40 
2019-01-07 17:30:00,306,10,46,-4.2,927.2,37.8,5.43 
2019-01-07 17:45:00,199,8,28,-4.6,927.1,39.4,2.79 
2019-01-07 18:00:00,102,1,15,-4.9,927.2,39.4,0.92 
2019-01-07 18:15:00,18,15,6,-5.1,927.3,40.5,0.06 
2019-01-07 18:30:00,0,1,0,-5.5,927.4,40.5,0.00 
2019-01-07 18:45:00,0,1,0,-5.8,927.4,41.5,0.00 
2019-01-07 19:00:00,0,0,0,-5.8,927.5,42.1,0.00 
2019-01-07 19:15:00,0,1,0,-6.1,927.5,42.2,0.00 
2019-01-07 19:30:00,0,0,0,-6.3,927.6,42.4,0.00 
2019-01-07 19:45:00,0,0,0,-6.2,927.7,43.3,0.00 
2019-01-07 20:00:00,0,1,0,-6.4,927.6,42.6,0.00 
2019-01-07 20:15:00,0,1,0,-6.7,927.7,43.1,0.00 
2019-01-07 20:30:00,0,0,0,-7,927.7,44.8,0.00 
2019-01-07 20:45:00,0,0,0,-7.2,927.7,45.5,0.00 
2019-01-07 21:00:00,0,0,0,-6.9,927.8,45.3,0.00 
2019-01-07 21:15:00,0,0,0,-6.9,927.7,45.7,0.00 
2019-01-07 21:30:00,0,1,0,-7.1,927.8,46.4,0.00 
2019-01-07 21:45:00,0,0,0,-7.3,927.6,46.6,0.00 
2019-01-07 22:00:00,0,0,0,-7.3,927.7,47.1,0.00 
2019-01-07 22:15:00,0,0,0,-7.1,927.5,47,0.00 
2019-01-07 22:30:00,0,0,0,-7.1,927.4,46.1,0.00 
2019-01-07 22:45:00,0,1,0,-7.1,927.4,45.3,0.00 
2019-01-07 23:00:00,0,0,0,-7.9,927.3,47.3,0.00 
2019-01-07 23:15:00,0,0,0,-8,927.3,48.7,0.00 
2019-01-07 23:30:00,0,0,0,-8.8,927,50.2,0.00 
2019-01-07 23:45:00,0,1,0,-8.5,926.9,50,0.00 
2019-01-08 00:00:00,0,1,0,-9.7,926.8,51.3,0.00 
2019-01-08 00:15:00,0,0,0,-9.8,926.7,53.3,0.00 
2019-01-08 00:30:00,0,0,0,-9.7,926.6,52.2,0.00 
2019-01-08 00:45:00,0,2,0,-10.6,926.3,53.2,0.00 
2019-01-08 01:00:00,0,1,0,-11,926.1,54.9,0.00 
2019-01-08 01:15:00,0,0,0,-11,925.9,57.8,0.00 
2019-01-08 01:30:00,0,0,0,-10.2,925.7,55.3,0.00 
2019-01-08 01:45:00,0,1,0,-10.8,925.5,56.6,0.00 
2019-01-08 02:00:00,0,0,0,-10.3,925.4,56.7,0.00 
2019-01-08 02:15:00,0,3,0,-12,925.3,57.2,0.00 
2019-01-08 02:30:00,0,1,0,-11.3,925.3,58.2,0.00 
2019-01-08 02:45:00,0,0,0,-11.9,925.2,59.8,0.00 
2019-01-08 03:00:00,0,1,0,-12.1,925.2,58.7,0.00 
2019-01-08 03:15:00,0,1,0,-11.7,925.1,59.2,0.00 
2019-01-08 03:30:00,0,0,0,-10.5,925,58.7,0.00 
2019-01-08 03:45:00,0,1,0,-11.4,925.1,59,0.00 
2019-01-08 04:00:00,0,1,0,-11.7,924.9,59.3,0.00 
2019-01-08 04:15:00,0,0,0,-11.1,924.8,59.7,0.00 
2019-01-08 04:30:00,0,0,0,-10.2,924.7,59.2,0.00 
2019-01-08 04:45:00,0,0,0,-9.6,924.6,57.4,0.00 
2019-01-08 05:00:00,0,1,0,-9.9,924.3,56.4,0.00 
2019-01-08 05:15:00,0,0,0,-10,924.2,56.4,0.00 
2019-01-08 05:30:00,0,1,0,-10.9,924,56.9,0.00 
2019-01-08 05:45:00,0,0,0,-10.9,924,58,0.00 
2019-01-08 06:00:00,0,1,0,-11.7,923.9,58.9,0.00 
2019-01-08 06:15:00,0,0,0,-10.9,923.8,60,0.00 
2019-01-08 06:30:00,0,0,0,-10.7,923.6,58.9,0.00 
2019-01-08 06:45:00,0,1,0,-11.1,923.6,58.5,0.00 
2019-01-08 07:00:00,0,0,0,-11.5,923.5,60.1,0.00 
2019-01-08 07:15:00,0,1,0,-11.8,923.5,60.4,0.00 
2019-01-08 07:30:00,0,0,0,-11.2,923.5,60.7,0.00 
2019-01-08 07:45:00,0,1,0,-11.2,923.4,59.9,0.00 
2019-01-08 08:00:00,0,0,0,-10.6,923.5,60.1,0.00 
2019-01-08 08:15:00,0,0,0,-10.6,923.3,59.7,0.00 
2019-01-08 08:30:00,0,0,0,-11.5,923.3,59.5,0.00 
2019-01-08 08:45:00,0,1,0,-12.4,923.2,60.4,0.00 
2019-01-08 09:00:00,1,2,1,-13.6,923.4,61.4,0.00 
2019-01-08 09:15:00,17,10,7,-14.2,923.5,62.6,0.24 
2019-01-08 09:30:00,101,117,16,-12.8,923.7,62.2,1.34 
2019-01-08 09:45:00,156,231,27,-12.7,923.6,60.3,3.98 
2019-01-08 10:00:00,310,335,39,-12.5,923.4,59,6.43 
2019-01-08 10:15:00,408,410,51,-11.7,923.3,58.4,11.57 
2019-01-08 10:30:00,490,468,64,-11,923,56.5,18.81 
2019-01-08 10:45:00,562,520,78,-10.3,922.7,54.7,22.95 
2019-01-08 11:00:00,617,560,92,-9.7,922.6,51.4,25.94 
2019-01-08 11:15:00,664,592,108,-9.2,922.3,53,28.64 
2019-01-08 11:30:00,705,621,124,-8,922,50.2,31.03 
2019-01-08 11:45:00,745,651,140,-7.2,922,47.5,32.95 
2019-01-08 12:00:00,782,674,154,-5.5,921.6,43.3,34.71 
2019-01-08 12:15:00,818,696,172,-5.5,921.3,41.8,36.18 
2019-01-08 12:30:00,853,712,192,-5.6,921.2,42.4,37.59 
2019-01-08 12:45:00,884,723,209,-5.5,920.8,42.7,38.75 
2019-01-08 13:00:00,910,734,226,-6.1,920.7,44.1,39.69 
2019-01-08 13:15:00,928,744,239,-5.6,920.7,43.3,40.27 
2019-01-08 13:30:00,946,760,256,-5.7,920.4,42.5,40.80 
2019-01-08 13:45:00,953,769,314,-5.8,920.3,42.1,40.97 
2019-01-08 14:00:00,949,780,308,-5.6,920.3,41.6,40.86 
2019-01-08 14:15:00,936,786,260,-4.9,920.1,40.4,40.46 
2019-01-08 14:30:00,913,783,252,-5.1,919.9,39.3,39.12 
2019-01-08 14:45:00,801,656,230,-4.6,919.9,37.8,35.74 
2019-01-08 15:00:00,817,708,236,-4.4,919.9,35.9,36.05 
2019-01-08 15:15:00,834,744,244,-4.1,919.6,35.3,36.19 
2019-01-08 15:30:00,763,740,199,-4.2,919.5,34.4,34.35 
2019-01-08 15:45:00,713,716,179,-4.3,919.7,34.8,32.34 
2019-01-08 16:00:00,673,693,159,-3.9,919.6,33.9,29.70 
2019-01-08 16:15:00,483,324,114,-4,919.6,34.6,26.81 
2019-01-08 16:30:00,568,428,117,-3.7,919.5,34,24.01 
2019-01-08 16:45:00,527,529,108,-3.7,919.6,33.7,16.32 
2019-01-08 17:00:00,243,150,80,-3.9,919.5,33.9,7.21 
2019-01-08 17:15:00,297,241,69,-3.9,919.6,34.5,6.27 
2019-01-08 17:30:00,148,132,46,-4.3,919.8,35.6,3.35 
2019-01-08 17:45:00,57,19,22,-4.5,920,35.5,1.47 
2019-01-08 18:00:00,50,43,13,-4.6,920.1,35.9,0.62 
2019-01-08 18:15:00,13,9,5,-4.9,920.3,36,0.04 
2019-01-08 18:30:00,0,1,0,-4.9,920.4,36.4,0.00 
2019-01-08 18:45:00,0,0,0,-5.4,920.4,37.5,0.00 
2019-01-08 19:00:00,0,1,0,-6.4,920.5,39.4,0.00 
2019-01-08 19:15:00,0,0,0,-6.7,920.8,40.9,0.00 
2019-01-08 19:30:00,0,0,0,-7.1,920.9,42.3,0.00 
2019-01-08 19:45:00,0,1,0,-7.7,921.1,43.3,0.00 
2019-01-08 20:00:00,0,0,0,-7.3,921.2,43.1,0.00 
2019-01-08 20:15:00,0,0,0,-7.2,921.1,42.2,0.00 
2019-01-08 20:30:00,0,0,0,-7,921.4,42.1,0.00 
2019-01-08 20:45:00,0,1,0,-7.3,921.4,42.6,0.00 
2019-01-08 21:00:00,0,1,0,-7.4,921.3,43.6,0.00 
2019-01-08 21:15:00,0,0,0,-7.4,921.4,43.6,0.00 
2019-01-08 21:30:00,0,0,0,-7.5,921.3,43.8,0.00 
2019-01-08 21:45:00,0,1,0,-8.9,921.4,45.2,0.00 
2019-01-08 22:00:00,0,1,0,-8.2,921.1,45.4,0.00 
